parent_cycle_start,entry_area,path,kind,node_length,contents_size,count,bytes,indirect_count,direct_count,direct_bytes
434,433,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",172,49198,0,0,0
435,433,/data/commitments,"Inode_nonroot_tree","Nl_2049_16384","Na",4,1440,0,0,0
444,438,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",586,159441,0,0,0
433,428,/data/sapling/*,"Inode_root_values","Nl_0_32","Na",1,58,0,2,4
432,431,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",2837,970731,14211,9560,621400
430,428,/data/cache/*/*,"Contents","Na","Cs_0_31",1,38,0,0,0
445,444,/data/rolls/*,"Inode_root_values","Nl_0_32","Na",1,71,0,2,17
435,428,/data/commitments,"Inode_nonroot_tree","Nl_2049_16384","Na",14,5020,0,0,0
431,428,/data/sapling,"Inode_root_values","Nl_0_32","Na",1,65,0,2,11
441,428,/data/commitments/*,"Contents","Na","Cs_0_31",2913,113178,0,0,0
440,439,/data/contracts/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
441,429,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",1,259,0,0,0
439,438,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",9,480,0,0,0
439,438,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",54504,2692628,0,0,0
439,438,/data/contracts/*/*/*/*/*,"Contents","Na","Cs_0_31",688,26349,0,0,0
444,437,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",78720,31750141,3800,389233,25300145
443,431,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",2,608,0,0,0
442,428,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",2976,4096871,0,0,0
442,428,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",5334,9313434,0,0,0
440,435,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",675,45711,0,1349,9269
443,428,/data/active_delegates_with_rolls/*,"Inode_root_values","Nl_0_32","Na",1,345,28,0,0
435,434,/data/contracts/*,"Contents","Na","Cs_0_31",1,38,0,0,0
436,435,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",246,85529,0,0,0
444,436,/data/cycle/*/*,"Contents","Na","Cs_32_127",1,66,0,0,0
445,436,multiple,"Contents","Na","Cs_32_127",3,201,0,0,0
443,438,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",470,157412,0,0,0
432,430,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",7309,2292150,0,0,0
443,432,/data/cycle/*/*,"Contents","Na","Cs_32_127",1,66,0,0,0
441,440,/data/rolls/*,"Inode_nonroot_tree","Nl_16385_plus","Na",694,234128,0,0,0
445,432,/data/contracts/*/*/*,"Contents","Na","Cs_32_127",3042,207044,0,0,0
438,431,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",2986,832477,8699,8381,544765
433,429,/data/contracts/*/*/*,"Contents","Na","Cs_0_31",21938,861203,0,0,0
445,428,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",648,56855,0,2250,13273
445,443,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",278,22944,0,785,5871
445,443,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",128289,7569051,128289,128289,513156
442,441,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Nl_33_256","Na",23,1333,48,0,0
440,431,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",251,67453,0,1080,48600
443,436,/data/contracts/*/*,"Inode_root_values","Nl_0_32","Na",14262,1287999,797,44909,362405
441,440,/data/rolls/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",61,21001,0,0,0
440,437,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",146,50123,0,0,0
438,432,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",2920,548429,3706,5406,351390
440,439,multiple,"Inode_nonroot_tree","Multiple","Na",705,234764,0,0,0
438,429,/data/delegates/*,"Inode_nonroot_values","Nl_2049_16384","Na",2,283,1,4,164
429,428,/predecessor_ops_metadata_hash,"Contents","Na","Cs_32_127",1,66,0,0,0
438,433,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",92112,40514953,8446,500286,32518590
434,431,/data/contracts/*/*/*,"Contents","Na","Cs_0_31",21334,865852,0,0,0
444,442,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Multiple","Na",575,190455,0,0,0
439,431,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",883,60072,0,1780,12263
445,428,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",1163,404164,0,0,0
432,431,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",2,267,0,17,41
440,433,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",331,111351,0,0,0
437,435,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",64,21699,0,0,0
433,428,/data/big_maps/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",9,3249,0,0,0
430,429,/predecessor_block_metadata_hash,"Contents","Na","Cs_32_127",1,66,0,0,0
441,433,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",6597,1185038,0,17487,786915
434,431,/data/big_maps/*,"Inode_nonroot_values","Nl_16385_plus","Na",1623,114474,0,3771,22107
431,428,/data/contracts/*/*/*,"Contents","Na","Cs_32_127",866682,58949311,0,0,0
445,428,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",632996,92161225,0,1281427,57664215
444,436,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",3092,580969,3744,5756,374140
437,430,/data/rolls/*/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
439,428,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",47,15157,0,0,0
433,428,/data/active_delegates_with_rolls/*,"Inode_root_values","Nl_0_32","Na",1,102,6,0,0
441,428,/data/votes/*/*,"Inode_nonroot_values","Nl_257_2048","Na",1,106,7,0,0
438,437,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",20769,7483232,85601,77151,5014815
443,430,/data/delegates/*,"Inode_nonroot_values","Nl_2049_16384","Na",1,237,0,4,164
438,432,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",7672,1384064,0,20445,920025
443,429,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",320,52632,0,759,34155
443,442,/data/delegates_with_frozen_balance,"Inode_root_values","Nl_0_32","Na",1,114,0,6,24
439,433,/data/rolls/*/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
436,428,/data/delegates/*,"Inode_nonroot_tree","Nl_2049_16384","Na",21,6889,0,0,0
433,428,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",1478,127735,0,5007,29459
438,430,/data/big_maps/*/*/*,"Inode_root_tree","Nl_257_2048","Na",7,2520,0,0,0
435,428,/data/rolls/*/*/*,"Contents","Na","Cs_0_31",83772,3183336,0,0,0
445,439,/data/rolls/*/*/*/*/*,"Contents","Na","Cs_32_127",15,1005,0,0,0
445,439,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",499,51364,0,0,0
445,439,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",85921,9535796,0,0,0
443,428,/data/sapling,"Inode_root_values","Nl_0_32","Na",1,65,0,2,11
445,432,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",31,9173,0,0,0
441,440,multiple,"Inode_nonroot_values","Multiple","Na",612,53589,0,2119,12481
443,439,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Multiple","Na",365,121195,0,0,0
439,430,multiple,"Contents","Na","Cs_32_127",258,17286,0,0,0
437,436,/data/votes/*,"Inode_root_values","Nl_0_32","Na",2,168,2,1,65
444,435,/data/delegates/*,"Inode_nonroot_values","Nl_2049_16384","Na",3,770,1,13,533
439,429,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",356,119936,0,0,0
438,433,/data/contracts/*/*/*,"Contents","Na","Cs_0_31",15911,646353,0,0,0
437,434,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",4,1338,0,0,0
436,428,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",23904,3403323,0,46975,2113875
443,431,/data/contracts/*/*/*/*,"Contents","Na","Cs_128_511",191,61602,0,0,0
443,431,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",3905,958944,0,0,0
444,433,/data/contracts/*/*/*/*,"Contents","Na","Cs_128_511",236,75889,0,0,0
444,433,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",4238,1052666,0,0,0
434,430,/data/delegates_with_frozen_balance/*,"Inode_root_values","Nl_0_32","Na",1,69,3,0,0
435,429,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",361,59257,0,854,38430
438,437,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",2,267,0,17,41
433,432,/data/contracts/*/*/*,"Inode_root_tree","Nl_257_2048","Na",61,21960,0,0,0
433,432,/data/cycle/*/*,"Inode_nonroot_values","Nl_33_256","Na",32,3330,0,128,1024
444,438,/data/contracts/*/*,"Inode_root_values","Nl_0_32","Na",12742,1164988,953,40761,329883
438,428,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Nl_257_2048","Na",3,441,31,0,0
441,428,/data/contracts/*/*/*/*/*,"Contents","Na","Cs_0_31",345,13234,0,0,0
441,428,/data/sapling/*/*/*/*/*,"Contents","Na","Cs_0_31",1,34,0,0,0
441,428,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",21044,1341442,0,0,0
441,428,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",588775,29896857,0,0,0
437,436,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",9178,2047948,12356,21241,1380665
438,433,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",15,825,0,15,150
445,442,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",7507,2710236,24597,28962,1882530
444,436,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",922,61897,0,1842,12127
444,436,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",49301,2413836,0,0,0
444,441,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",45,15183,0,0,0
439,438,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",256,73924,0,0,0
442,435,/data/contracts/*/*/*,"Contents","Na","Cs_32_127",6248,425908,0,0,0
433,432,/data/rolls/*,"Inode_nonroot_values","Nl_16385_plus","Na",815,74109,0,3004,17729
441,435,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",378,126984,0,0,0
439,437,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Nl_257_2048","Na",12,1873,125,2,82
443,441,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",11,3592,0,0,0
439,434,/data/cycle/*/*,"Inode_root_values","Nl_0_32","Na",1,48,0,1,3
433,432,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",234,344927,0,0,0
433,432,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",108,321048,0,0,0
445,434,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",7,385,0,7,70
439,436,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",288,23612,0,802,6026
439,436,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",153800,9074200,153800,153800,615200
444,433,/data/delegates/*,"Inode_nonroot_values","Nl_2049_16384","Na",1,86,0,1,41
442,437,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",655,219227,0,0,0
431,430,/data,"Inode_root_values","Nl_0_32","Na",1,431,1,17,231
445,434,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",1,48,0,1,3
442,437,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",292,92194,0,1508,67860
434,428,/protocol,"Contents","Na","Cs_32_127",1,66,0,0,0
443,439,/data/rolls/*,"Inode_nonroot_tree","Nl_16385_plus","Na",12,3948,0,0,0
436,428,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",1260608,389191164,102047,4616786,300091090
430,428,/data/delegates/*,"Inode_nonroot_values","Nl_33_256","Na",24,1922,28,15,615
435,432,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",128,37312,0,0,0
432,431,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",33089,10216809,0,0,0
435,434,/data/big_maps/*/*/*,"Inode_root_tree","Nl_257_2048","Na",349,125640,0,0,0
430,429,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",418,124384,0,0,0
429,428,/data/sapling/*/*,"Inode_root_values","Nl_0_32","Na",2,540,2,20,264
442,431,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",249,41631,0,603,27135
440,428,/protocol,"Contents","Na","Cs_32_127",1,66,0,0,0
433,428,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",846,260088,0,0,0
445,437,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",28,7890,0,127,5715
444,432,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",8,2352,0,0,0
442,436,/data/contracts/*,"Inode_nonroot_values","Nl_16385_plus","Na",12221,2226890,0,32976,1483920
444,436,/data/rolls/*/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
441,434,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",258,78892,0,1285,57825
440,439,/data/domain,"Contents","Na","Cs_512_plus",1,51730,0,0,0
437,435,/data/votes/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",16,897,30,0,0
444,442,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",2755,220301,11011,0,0
443,434,/data/rolls/*,"Inode_nonroot_values","Nl_16385_plus","Na",367,31622,0,1234,7302
435,431,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",21,1155,0,21,210
444,436,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",5347,810849,9051,6923,449995
441,440,/data/contracts/*/*/*,"Contents","Na","Cs_32_127",5717,389827,0,0,0
441,440,/data,"Inode_root_values","Nl_0_32","Na",1,431,1,17,231
435,432,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",1,47,0,1,2
442,430,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",4,1116,0,0,0
442,435,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",625,42361,0,1249,8619
433,429,/data/cycle/*/*,"Contents","Na","Cs_32_127",1,66,0,0,0
438,429,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",38,10452,0,0,0
443,428,/data/sapling/*/*/*/*/*,"Contents","Na","Cs_128_511",18,5580,0,0,0
443,428,/data/contracts/*/*/*/*,"Contents","Na","Cs_128_511",14798,4466465,0,0,0
443,428,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",268584,68101266,0,0,0
435,434,/data/votes,"Inode_root_values","Nl_0_32","Na",1,199,0,7,99
433,429,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",544,55944,0,0,0
433,429,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",83340,8498019,0,0,0
445,429,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",1162,190572,3426,1488,96720
440,430,/data/rolls/*/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",165,14447,0,571,3368
431,430,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",1145,322245,0,0,0
429,428,/data/rolls/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
437,435,/data/cycle/*,"Inode_root_values","Nl_0_32","Na",2,198,0,6,72
436,435,/data/votes/*,"Inode_root_values","Nl_0_32","Na",2,168,2,1,65
437,428,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",15318,1223647,61109,0,0
439,438,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Nl_33_256","Na",22,1298,48,0,0
444,437,/data/rolls/*/*/*/*,"Inode_nonroot_values","Multiple","Na",3145,257586,0,9699,57073
442,428,/data/sapling/*/*,"Inode_root_values","Nl_0_32","Na",2,540,2,20,264
442,434,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",37,9933,0,0,0
437,429,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",85,76354,0,0,0
437,429,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",125,213737,0,0,0
437,431,/data/cycle/*/*,"Contents","Na","Cs_32_127",1,66,0,0,0
432,431,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",52045,17667814,0,0,0
445,434,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",1082,86450,4318,0,0
433,430,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",178,48422,0,0,0
438,433,/data/rolls/*/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
436,435,/data/commitments,"Inode_root_tree","Nl_2049_16384","Na",1,360,0,0,0
444,443,/data/votes/*/*,"Inode_nonroot_values","Nl_33_256","Na",21,1151,37,0,0
437,434,/data/contracts/*/*/*/*,"Contents","Na","Cs_32_127",604,62206,0,0,0
437,434,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_32_127",82933,8929655,0,0,0
436,430,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",73,21292,0,0,0
430,428,/data/sapling/*/*/*/*/*,"Contents","Na","Cs_0_31",1,34,0,0,0
430,428,/data/contracts/*/*/*/*,"Contents","Na","Cs_0_31",21045,1341506,0,0,0
430,428,/data/contracts/*/*/*/*/*,"Contents","Na","Cs_0_31",2859,109582,0,0,0
430,428,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_0_31",604387,30609634,0,0,0
441,432,/data/contracts/*/*/*/*,"Contents","Na","Cs_128_511",218,68094,0,0,0
441,432,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",4742,1062786,0,0,0
440,430,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",14,4156,0,0,0
436,435,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",60,20405,0,337,15165
439,428,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",132,9372,0,264,2244
439,428,/data/sapling/*/*/*/*,"Inode_root_values","Nl_0_32","Na",113,6667,113,113,452
439,428,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",3050874,180001566,3050874,3050874,12203496
444,438,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",34,10594,0,173,7785
433,432,/data/rolls/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",2416,208439,0,8153,48079
439,428,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",23230,3299552,0,45507,2047815
442,438,/data/cycle/*,"Inode_root_values","Nl_0_32","Na",2,198,0,6,72
442,433,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",4,1166,0,0,0
441,430,/data/contracts/*/*/*/*,"Contents","Na","Cs_128_511",169,56441,0,0,0
441,430,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",4435,1106617,0,0,0
436,433,/data/cycle/*/*,"Contents","Na","Cs_32_127",1,66,0,0,0
433,431,/data/contracts/*/*/*,"Inode_root_tree","Nl_33_256","Na",8,2704,0,0,0
445,442,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",1,48,0,1,3
443,437,/data/contracts/*/*,"Inode_root_values","Nl_0_32","Na",12540,1140757,998,39764,321453
438,428,/data/rolls/*,"Inode_nonroot_tree","Nl_16385_plus","Na",46,15274,0,0,0
445,435,/data/contracts/*,"Inode_nonroot_tree","Nl_16385_plus","Na",5,1455,0,0,0
440,439,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",218,349350,0,0,0
440,439,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",208,372148,0,0,0
435,431,/data/delegates/*,"Inode_nonroot_values","Nl_2049_16384","Na",2,433,1,7,287
442,435,/data/rolls/*,"Inode_nonroot_tree","Nl_16385_plus","Na",1,339,0,0,0
439,432,/data/contracts/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",38,10962,0,0,0
442,435,/data/delegates/*,"Inode_nonroot_tree","Nl_2049_16384","Na",2,708,0,0,0
436,428,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",9112,2101868,0,32743,1473435
434,430,/data/rolls/*/*/*/*,"Inode_nonroot_tree","Nl_16385_plus","Na",333,111469,0,0,0
439,438,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",260872,186231158,52763,2377973,154568245
439,438,/data/delegates_with_frozen_balance/*/*,"Inode_root_tree","Nl_33_256","Na",1,279,0,0,0
445,431,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",195,53443,0,857,38565
442,438,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",294,24122,0,820,6158
442,438,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",133881,7898979,133881,133881,535524
442,440,/data/rolls/*,"Inode_nonroot_values","Nl_16385_plus","Na",366,34240,0,1413,8341
444,443,/data/delegates/*,"Inode_nonroot_tree","Nl_2049_16384","Na",3,997,0,0,0
444,434,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",2817,842077,11443,8152,529880
442,440,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_512_plus",134,249160,0,0,0
442,440,/data/contracts/*/*/*/*,"Contents","Na","Cs_512_plus",165,408168,0,0,0
444,436,/data/big_maps/*/*/*,"Inode_root_tree","Nl_2049_16384","Na",2,720,0,0,0
431,429,multiple,"Inode_nonroot_values","Multiple","Na",2740,210164,0,7500,44022
442,439,multiple,"Inode_nonroot_tree","Multiple","Na",42,14058,0,0,0
438,432,/data/rolls/*/*/*,"Inode_root_values","Nl_0_32","Na",1,47,0,1,2
442,439,/data/big_maps/*,"Inode_nonroot_values","Nl_16385_plus","Na",1826,139550,0,4954,29228
433,428,/data/sapling/*/*/*/*/*,"Contents","Na","Cs_128_511",18,5580,0,0,0
433,428,/data/big_maps/*/*/*/*/*,"Contents","Na","Cs_128_511",274454,69836683,0,0,0
433,428,/data/contracts/*/*/*/*,"Contents","Na","Cs_128_511",15276,4625938,0,0,0
439,435,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_257_2048","Na",121,33139,0,0,0
442,428,/data/sapling/*/*/*,"Inode_root_values","Nl_0_32","Na",6,1267,0,38,707
439,438,/data/votes/*/*,"Inode_root_tree","Nl_33_256","Na",1,329,0,0,0
438,437,/data/big_maps/*,"Inode_nonroot_tree","Nl_16385_plus","Na",1056,337406,0,0,0
444,438,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_16385_plus","Na",90194,40005892,5687,494774,32160310
444,434,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",1109,88610,4426,0,0
443,435,/data/contracts/*/*,"Inode_root_values","Nl_0_32","Na",11149,1007464,585,35160,283800
443,437,/data/big_maps/*/*/*,"Inode_nonroot_values","Nl_33_256","Na",3514,649069,4085,6413,416845
436,434,/data/big_maps/*/*/*,"Inode_nonroot_tree","Nl_2049_16384","Na",352,122225,0,0,0
431,428,/data/delegates/*,"Inode_root_tree","Nl_33_256","Na",1,279,0,0,0
445,436,/data/big_maps/*/*,"Inode_root_values","Nl_0_32","Na",1253,100229,5011,0,0
444,438,/data/rolls/*/*,"Inode_root_values","Nl_0_32","Na",7,385,0,7,70
441,438,/data/cycle/*,"Inode_root_values","Nl_0_32","Na",2,198,0,6,72
432,429,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_257_2048","Na",605,253440,0,4284,192780
441,428,/data/sapling/*/*/*,"Contents","Na","Cs_0_31",5,202,0,0,0
434,429,/data/rolls/*/*/*/*,"Inode_root_tree","Nl_16385_plus","Na",1,361,0,0,0
445,439,/data/big_maps/*/*/*,"Inode_root_values","Nl_0_32","Na",1360,310226,5271,2727,177255
441,430,/data/contracts/*/*/*,"Inode_nonroot_values","Nl_2049_16384","Na",145,44111,0,718,32310
441,432,multiple,"Inode_nonroot_values","Multiple","Na",10,792,0,29,171
430,428,/data/votes/*/*,"Inode_root_values","Nl_0_32","Na",2,447,34,0,0
430,428,/data/contracts/*/*/*,"Contents","Na","Cs_0_31",2124119,97440452,0,0,0
445,444,/data/rolls,"Inode_root_values","Nl_0_32","Na",1,95,0,4,23
445,440,/data/contracts/*/*/*/*,"Inode_root_values","Nl_0_32","Na",285,23413,0,797,5980
445,440,/data/big_maps/*/*/*/*,"Inode_root_values","Nl_0_32","Na",143704,8478536,143704,143704,574816
443,442,/data/votes/*/*,"Inode_root_tree","Nl_257_2048","Na",1,360,0,0,0
442,430,/data/big_maps/*/*/*,"Inode_root_tree","Nl_33_256","Na",43,12662,0,0,0
440,439,/data/contracts/*/*/*,"Inode_root_values","Nl_0_32","Na",2917,220319,0,7161,50841
444,443,/data/delegates_with_frozen_balance/*/*,"Inode_nonroot_values","Nl_257_2048","Na",14,2406,144,7,287
437,428,/data/delegates/*,"Inode_nonroot_values","Nl_33_256","Na",24,1922,28,15,615
438,435,/data/contracts/*/*/*,"Contents","Na","Cs_32_127",6266,427132,0,0,0
